Account,Risk_Score,Risk_Reasons,Smurfing_Flag,Mule_Flag,Known_Laundering_Account,Risk_Level,Suspicious_Flag
80C5CE7D0,0,,False,False,False,Low,False
802D68020,0,,False,False,False,Low,False
8066C2550,20,High total outgoing amount,False,False,False,Low,False
80732CBC0,0,,False,False,False,Low,False
805C966E0,20,High total outgoing amount,False,False,False,Low,False
80C5323A0,20,High total outgoing amount,False,False,False,Low,False
802D789D0,0,,False,False,False,Low,False
80542D3C0,0,,False,False,False,Low,False
80CA8DB70,0,,False,False,False,Low,False
8072AC130,0,,False,False,False,Low,False
80CE26660,0,,False,False,False,Low,False
80469B360,20,High total outgoing amount,False,False,False,Low,False
80729C520,0,,False,False,False,Low,False
806063430,0,,False,False,False,Low,False
80CE24B50,0,,False,False,False,Low,False
8040EAA80,20,High total outgoing amount,False,False,False,Low,False
805C3EC20,0,,False,False,False,Low,False
807381AD0,0,,False,False,False,Low,False
802CFDE80,0,,False,False,False,Low,False
80737F140,0,,False,False,False,Low,False
800C4A710,0,,False,False,False,Low,False
807377EF0,0,,False,False,False,Low,False
80CDBC030,0,,False,False,False,Low,False
800716230,20,High total outgoing amount,False,False,False,Low,False
807376090,0,,False,False,False,Low,False
800BB60F0,0,,False,False,False,Low,False
8013FDF10,0,,False,False,False,Low,False
807363600,0,,False,False,False,Low,False
8043F5BA0,20,High total outgoing amount,False,False,False,Low,False
807356F30,0,,False,False,False,Low,False
802D341A0,0,,False,False,False,Low,False
8073503A0,0,,False,False,False,Low,False
802D1D9B0,0,,False,False,False,Low,False
8073405E0,0,,False,False,False,Low,False
802121C80,20,High total outgoing amount,False,False,False,Low,False
80C54A870,0,,False,False,False,Low,False
80676F160,0,,False,False,False,Low,False
8067473C0,20,High total outgoing amount,False,False,False,Low,False
80388EF00,0,,False,False,False,Low,False
80E713B50,0,,False,False,False,Low,False
80E74C180,0,,False,False,False,Low,False
8006C8E60,20,High total outgoing amount,False,False,False,Low,False
8006C9130,0,,False,False,False,Low,False
8005B21E0,20,High total outgoing amount,False,True,False,Low,True
80E7D5C10,20,High total outgoing amount,False,False,False,Low,False
804CB50E0,0,,False,False,False,Low,False
805E09D30,0,,False,False,False,Low,False
805E07890,0,,False,False,False,Low,False
80E7E6420,20,High total outgoing amount,False,False,False,Low,False
80E867450,0,,False,False,False,Low,False
80516C680,20,High total outgoing amount,False,False,False,Low,False
80061B4B0,20,High total outgoing amount,False,False,False,Low,False
802E30E40,0,,False,False,False,Low,False
8038521A0,0,,False,False,False,Low,False
80AE4CB20,20,High total outgoing amount,False,False,False,Low,False
80E8ABB90,0,,False,False,False,Low,False
8006CAD30,0,,False,False,False,Low,False
8012183A0,0,,False,False,False,Low,False
8006B9CE0,0,,False,False,False,Low,False
803849870,0,,False,False,False,Low,False
80E3C3FE0,0,,False,False,False,Low,False
80E40D2B0,0,,False,False,False,Low,False
805D60320,0,,False,False,False,Low,False
80AA90B30,0,,False,False,False,Low,False
8006C0980,0,,False,False,False,Low,False
805E3C430,0,,False,False,False,Low,False
805E5BE30,0,,False,False,False,Low,False
805E5B3B0,0,,False,False,False,Low,False
80E54D570,20,High total outgoing amount,False,False,False,Low,False
805E5F2C0,0,,False,False,False,Low,False
805E5DE10,0,,False,False,False,Low,False
80E5FB0F0,0,,False,False,False,Low,False
805E56180,20,High total outgoing amount,False,False,False,Low,False
80606E290,20,High total outgoing amount,False,False,False,Low,False
80E65C6B0,0,,False,False,False,Low,False
80E65FA20,0,,False,False,False,Low,False
80E3B3F90,20,High total outgoing amount,False,False,False,Low,False
8038560E0,0,,False,False,False,Low,False
8006570F0,0,,False,False,False,Low,False
805DB5630,0,,False,False,False,Low,False
80E904FD0,0,,False,False,False,Low,False
80E902C00,0,,False,False,False,Low,False
80067ADD0,0,,False,False,False,Low,False
805DAFB80,0,,False,False,False,Low,False
80A345920,20,High total outgoing amount,False,False,False,Low,False
803C8E5E0,20,High total outgoing amount,False,False,False,Low,False
80E8F4140,0,,False,False,False,Low,False
80E917D10,20,High total outgoing amount,False,False,False,Low,False
80E9184D0,0,,False,False,False,Low,False
805D9F700,0,,False,False,False,Low,False
80E926240,20,High total outgoing amount,False,False,False,Low,False
800674BD0,0,,False,False,False,Low,False
80A4A01A0,20,High total outgoing amount,False,False,False,Low,False
805D8A420,0,,False,False,False,Low,False
805D72DC0,0,,False,False,False,Low,False
800670780,0,,False,False,False,Low,False
80E9070B0,20,High total outgoing amount,False,False,False,Low,False
80AD12A60,0,,False,False,False,Low,False
805DC5A30,0,,False,False,False,Low,False
805DCB5E0,0,,False,False,False,Low,False
80E8BC0A0,0,,False,False,False,Low,False
8006A15E0,20,High total outgoing amount,False,False,False,Low,False
803860DC0,0,,False,False,False,Low,False
805DE4AE0,0,,False,False,False,Low,False
80E8C7DA0,0,,False,False,False,Low,False
80389A6A0,0,,False,False,False,Low,False
805D92E00,0,,False,False,False,Low,False
80E8E14B0,0,,False,False,False,Low,False
80385F620,0,,False,False,False,Low,False
805DD8900,0,,False,False,False,Low,False
805DD7A80,0,,False,False,False,Low,False
80054EF10,0,,False,False,False,Low,False
805DD7620,20,High total outgoing amount,False,False,False,Low,False
80068F0C0,0,,False,False,False,Low,False
805DCD990,0,,False,False,False,Low,False
800683330,0,,False,False,False,Low,False
80E8F6630,0,,False,False,False,Low,False
805DC67B0,0,,False,False,False,Low,False
80E913DE0,0,,False,False,False,Low,False
805EBEE00,0,,False,False,False,Low,False
80E3A3530,20,High total outgoing amount,False,False,False,Low,False
80E10E3D0,0,,False,False,False,Low,False
805FD5650,20,High total outgoing amount,False,False,False,Low,False
80E137AC0,0,,False,False,False,Low,False
8007307B0,20,High total outgoing amount,False,False,False,Low,False
80E15BAD0,0,,False,False,False,Low,False
805FA2A30,0,,False,False,False,Low,False
80E165B40,0,,False,False,False,Low,False
80E1691A0,20,High total outgoing amount,False,False,False,Low,False
8041B1440,20,High total outgoing amount,False,False,False,Low,False
80E15A010,20,High total outgoing amount,False,False,False,Low,False
80E16A200,0,,False,False,False,Low,False
80071EAD0,0,,False,False,False,Low,False
805F76120,0,,False,False,False,Low,False
80E16DA10,0,,False,False,False,Low,False
80E17BE60,0,,False,False,False,Low,False
805F6A5E0,0,,False,False,False,Low,False
805FD4E70,0,,False,False,False,Low,False
80E197840,0,,False,False,False,Low,False
80E1176F0,0,,False,False,False,Low,False
80E120D80,0,,False,False,False,Low,False
8037A15D0,20,High total outgoing amount,False,False,False,Low,False
8037A1C40,0,,False,False,False,Low,False
8060185F0,0,,False,False,False,Low,False
80600A880,20,High total outgoing amount,False,False,False,Low,False
80600E2F0,20,High total outgoing amount,False,False,False,Low,False
8037A86C0,0,,False,False,False,Low,False
8037A80E0,20,High total outgoing amount,False,False,False,Low,False
8004A0030,20,High total outgoing amount,False,False,False,Low,False
806004270,20,High total outgoing amount,False,False,False,Low,False
805FF8F60,0,,False,False,False,Low,False
805FF3460,20,High total outgoing amount,False,False,False,Low,False
80E11B010,0,,False,False,False,Low,False
80073E8C0,0,,False,False,False,Low,False
8022DC780,20,High total outgoing amount,False,False,False,Low,False
805E9E100,0,,False,False,False,Low,False
80073AA60,20,High total outgoing amount,False,False,False,Low,False
805EC4190,0,,False,False,False,Low,False
803802930,0,,False,False,False,Low,False
80E1A40E0,20,High total outgoing amount,False,False,False,Low,False
80E263010,0,,False,False,False,Low,False
805EFBA90,0,,False,False,False,Low,False
805EFBA40,20,High total outgoing amount,False,False,False,Low,False
805EF3F00,0,,False,False,False,Low,False
803821EF0,0,,False,False,False,Low,False
805EF0A60,0,,False,False,False,Low,False
80E2CA210,0,,False,False,False,Low,False
8010D8ED0,0,,False,False,False,Low,False
80439A150,0,,False,False,False,Low,False
805EE01D0,20,High total outgoing amount,False,False,False,Low,False
80E378180,0,,False,False,False,Low,False
80383A7F0,0,,False,False,False,Low,False
805ECD4C0,20,High total outgoing amount,False,False,False,Low,False
80E3919F0,0,,False,False,False,Low,False
8006EB820,0,,False,False,False,Low,False
805EC4B20,20,High total outgoing amount,False,False,False,Low,False
80E3A6960,0,,False,False,False,Low,False
802C99460,20,High total outgoing amount,False,False,False,Low,False
80071A8D0,0,,False,False,False,Low,False
803823440,0,,False,False,False,Low,False
800700A60,0,,False,False,False,Low,False
800713110,0,,False,False,False,Low,False
805F3A810,0,,False,False,False,Low,False
80380DD60,0,,False,False,False,Low,False
805F31A70,0,,False,False,False,Low,False
8001D8530,20,High total outgoing amount,False,False,False,Low,False
805F30F10,0,,False,False,False,Low,False
8002C8A60,0,,False,False,False,Low,False
80E1C1530,0,,False,False,False,Low,False
80E1C4AE0,0,,False,False,False,Low,False
805F23BE0,0,,False,False,False,Low,False
800700030,0,,False,False,False,Low,False
8037E7FB0,0,,False,False,False,Low,False
805ECACA0,0,,False,False,False,Low,False
80380BF70,0,,False,False,False,Low,False
805EC89A0,0,,False,False,False,Low,False
805EA5050,0,,False,False,False,Low,False
80380F9D0,0,,False,False,False,Low,False
80E270A00,0,,False,False,False,Low,False
805D864F0,0,,False,False,False,Low,False
800C6D350,20,High total outgoing amount,False,False,False,Low,False
8005BAE30,0,,False,False,False,Low,False
803C4FEA0,0,,False,False,False,Low,False
805AB82D0,0,,False,False,False,Low,False
80ECBC9F0,0,,False,False,False,Low,False
8005BE070,20,High total outgoing amount,False,False,False,Low,False
80ECCC160,0,,False,False,False,Low,False
80ECF1F30,0,,False,False,False,Low,False
80ECF29B0,0,,False,False,False,Low,False
80ECEF8F0,0,,False,False,False,Low,False
8005B0B60,0,,False,False,False,Low,False
80ED17B90,0,,False,False,False,Low,False
80ED179A0,20,High total outgoing amount,False,False,False,Low,False
8005AF9E0,20,High total outgoing amount,False,False,False,Low,False
809F386B0,20,High total outgoing amount,False,False,False,Low,False
80ED60160,0,,False,False,False,Low,False
803C75DE0,0,,False,False,False,Low,False
80ED5F0B0,0,,False,False,False,Low,False
803C739F0,0,,False,False,False,Low,False
80167F510,0,,False,False,False,Low,False
80ED73C70,20,High total outgoing amount,False,False,False,Low,False
805AFA6A0,0,,False,False,False,Low,False
80EC633D0,0,,False,False,False,Low,False
805B9AAA0,0,,False,False,False,Low,False
805BA5670,0,,False,False,False,Low,False
80EB554B0,0,,False,False,False,Low,False
803C582B0,0,,False,False,False,Low,False
80566F2A0,20,High total outgoing amount,False,False,False,Low,False
805B6B460,20,High total outgoing amount,False,False,False,Low,False
805B3AE60,0,,False,False,False,Low,False
803C5C7C0,0,,False,False,False,Low,False
803C5DE80,0,,False,False,False,Low,False
80EB779A0,0,,False,False,False,Low,False
805B35350,0,,False,False,False,Low,False
805B32780,0,,False,False,False,Low,False
80EB9F820,20,High total outgoing amount,False,False,False,Low,False
80EBA2E30,0,,False,False,False,Low,False
803C626E0,0,,False,False,False,Low,False
8001034E0,20,High total outgoing amount,False,False,False,Low,False
8029861A0,0,,False,False,False,Low,False
805B05200,20,High total outgoing amount,False,False,False,Low,False
80EB50810,0,,False,False,False,Low,False
8059DBE20,20,High total outgoing amount,False,False,False,Low,False
8007135C0,20,High total outgoing amount,False,False,False,Low,False
805916240,20,High total outgoing amount,False,False,False,Low,False
8004E9FA0,0,,False,False,False,Low,False
80EE66410,0,,False,False,False,Low,False
80EE661E0,0,,False,False,False,Low,False
8041B22A0,20,High total outgoing amount,False,False,False,Low,False
8004E7AD0,0,,False,False,False,Low,False
8058EB700,0,,False,False,False,Low,False
804E3CD60,20,High total outgoing amount,False,False,False,Low,False
805901700,0,,False,False,False,Low,False
805900000,0,,False,False,False,Low,False
80279FF10,20,High total outgoing amount,False,False,False,Low,False
8058F9420,0,,False,False,False,Low,False
8015D0A40,0,,False,False,False,Low,False
803D32330,20,High total outgoing amount,False,False,False,Low,False
8058E7E80,20,High total outgoing amount,False,False,False,Low,False
80EE8A9F0,0,,False,False,False,Low,False
80587AED0,0,,False,False,False,Low,False
805915FF0,0,,False,False,False,Low,False
803C7B5B0,0,,False,False,False,Low,False
805922C50,0,,False,False,False,Low,False
80EE48320,0,,False,False,False,Low,False
80EDCF2F0,0,,False,False,False,Low,False
8005A0FD0,0,,False,False,False,Low,False
80059FCE0,0,,False,False,False,Low,False
80AFBFA80,0,,False,False,False,Low,False
800599910,20,High total outgoing amount,False,False,False,Low,False
805991A30,0,,False,False,False,Low,False
80EE217B0,20,High total outgoing amount,False,False,False,Low,False
80EE236F0,0,,False,False,False,Low,False
8004D9C80,20,High total outgoing amount,False,False,False,Low,False
809590920,20,High total outgoing amount,False,False,False,Low,False
80EE32370,20,High total outgoing amount,False,False,False,Low,False
80EE31570,20,High total outgoing amount,False,False,False,Low,False
800E06210,0,,False,False,False,Low,False
80058F810,0,,False,False,False,Low,False
80EE46E70,0,,False,False,False,Low,False
801C6D8A0,20,High total outgoing amount,False,False,False,Low,False
805B9EE40,0,,False,False,False,Low,False
8005E6120,20,High total outgoing amount,False,False,False,Low,False
80E99DCF0,0,,False,False,False,Low,False
803A954A0,0,,False,False,False,Low,False
8004E0C60,0,,False,False,False,Low,False
80E9A8950,0,,False,False,False,Low,False
802AC23F0,20,High total outgoing amount,False,False,False,Low,False
805D298D0,0,,False,False,False,Low,False
80064A300,0,,False,False,False,Low,False
80E9B0AC0,0,,False,False,False,Low,False
805D1FE30,0,,False,False,False,Low,False
805D17E70,20,High total outgoing amount,False,False,False,Low,False
800644310,0,,False,False,False,Low,False
800646BE0,20,High total outgoing amount,False,False,False,Low,False
803AAE4F0,0,,False,False,False,Low,False
805D0B9F0,20,High total outgoing amount,False,False,False,Low,False
80E9CCC60,0,,False,False,False,Low,False
80063DD40,0,,False,False,False,Low,False
805CFDC50,0,,False,False,False,Low,False
80E986440,0,,False,False,False,Low,False
80E9D3170,0,,False,False,False,Low,False
80E9A6F40,0,,False,False,False,Low,False
800657EA0,0,,False,False,False,Low,False
80E9382B0,20,High total outgoing amount,False,False,False,Low,False
80E92DFC0,0,,False,False,False,Low,False
80318F7D0,0,,False,False,False,Low,False
800668E30,20,High total outgoing amount,False,False,False,Low,False
80E930340,0,,False,False,False,Low,False
80E94B460,0,,False,False,False,Low,False
805D6C110,20,High total outgoing amount,False,False,False,Low,False
80E988A20,0,,False,False,False,Low,False
8039FC340,20,High total outgoing amount,False,False,False,Low,False
8039FE620,0,,False,False,False,Low,False
804796BF0,20,High total outgoing amount,False,False,False,Low,False
80E990060,0,,False,False,False,Low,False
800644D50,0,,False,False,False,Low,False
80054E1B0,20,High total outgoing amount,False,False,False,Low,False
8039FF930,0,,False,False,False,Low,False
8006582A0,20,High total outgoing amount,False,False,False,Low,False
803A11830,0,,False,False,False,Low,False
805CFAB00,0,,False,False,False,Low,False
80E9E0510,0,,False,False,False,Low,False
80B803A50,0,,False,False,False,Low,False
