Account,Degree,In_Degree,Out_Degree,Degree_Centrality
8071DC2F0,2,1,1,0.00033211557622052476
8071C7C70,2,1,1,0.00033211557622052476
8071C71E0,2,1,1,0.00033211557622052476
8071C2C00,2,1,1,0.00033211557622052476
802E48330,2,1,1,0.00033211557622052476
805F25290,1,0,1,0.00016605778811026238
80CE81C60,1,1,0,0.00016605778811026238
8071B3980,2,1,1,0.00033211557622052476
801A18510,1,0,1,0.00016605778811026238
8071A81F0,1,1,0,0.00016605778811026238
800869E50,1,0,1,0.00016605778811026238
800BE8740,1,1,0,0.00016605778811026238
800BE8910,2,1,1,0.00033211557622052476
8071A83E0,2,1,1,0.00033211557622052476
800BE7140,2,1,1,0.00033211557622052476
807240210,2,1,1,0.00033211557622052476
80CE88720,2,1,1,0.00033211557622052476
80725A810,2,1,1,0.00033211557622052476
8072629D0,2,1,1,0.00033211557622052476
80727AF10,1,0,1,0.00016605778811026238
80727B5A0,1,1,0,0.00016605778811026238
80CE3C840,2,1,1,0.00033211557622052476
807295A00,2,1,1,0.00033211557622052476
80CDD6370,2,1,1,0.00033211557622052476
800C188C0,2,1,1,0.00033211557622052476
8072774C0,2,1,1,0.00033211557622052476
800C10BA0,2,1,1,0.00033211557622052476
800C0FA90,2,1,1,0.00033211557622052476
8072740F0,2,1,1,0.00033211557622052476
80CE42D80,1,0,1,0.00016605778811026238
81953BA30,1,1,0,0.00016605778811026238
802DA1610,2,1,1,0.00033211557622052476
80726D140,1,0,1,0.00016605778811026238
80726CD30,1,1,0,0.00016605778811026238
800C09FA0,2,1,1,0.00033211557622052476
80725A100,2,1,1,0.00033211557622052476
802DA3C60,2,1,1,0.00033211557622052476
8072652D0,2,1,1,0.00033211557622052476
80CE58370,2,1,1,0.00033211557622052476
802DF2250,2,1,1,0.00033211557622052476
80CE2EE90,2,1,1,0.00033211557622052476
800BE2CB0,2,1,1,0.00033211557622052476
80CE8B550,2,1,1,0.00033211557622052476
807158790,2,1,1,0.00033211557622052476
8071535E0,2,1,1,0.00033211557622052476
80CED3F10,2,1,1,0.00033211557622052476
802ECCA80,2,1,1,0.00033211557622052476
8062AA140,1,0,1,0.00016605778811026238
807150550,1,1,0,0.00016605778811026238
80CED3B20,2,1,1,0.00033211557622052476
80CED5890,1,0,1,0.00016605778811026238
80CED3B70,3,3,0,0.0004981733643307871
802ECD960,2,1,1,0.00033211557622052476
807129D40,1,1,0,0.00016605778811026238
80CEE2D50,2,1,1,0.00033211557622052476
80CEE2AC0,2,1,1,0.00033211557622052476
800BBD410,2,1,1,0.00033211557622052476
800BA6DB0,2,1,1,0.00033211557622052476
800BB6450,1,0,1,0.00016605778811026238
800BA9A90,1,1,0,0.00016605778811026238
80CEF8670,1,1,0,0.00016605778811026238
807116FC0,2,1,1,0.00033211557622052476
80711AB50,2,1,1,0.00033211557622052476
80CE8D920,2,1,1,0.00033211557622052476
80716A250,2,1,1,0.00033211557622052476
8011F1A00,2,1,1,0.00033211557622052476
800394000,2,0,2,0.00033211557622052476
800BD2E70,1,1,0,0.00016605778811026238
80717E700,1,0,1,0.00016605778811026238
819A5DFF0,1,1,0,0.00016605778811026238
802E83FD0,2,1,1,0.00033211557622052476
80CE96B90,2,1,1,0.00033211557622052476
80CE9A930,2,1,1,0.00033211557622052476
800BDBD80,2,1,1,0.00033211557622052476
807173220,1,0,1,0.00016605778811026238
8023B3C70,1,1,0,0.00016605778811026238
800BDB640,2,1,1,0.00033211557622052476
802E86380,1,0,1,0.00016605778811026238
80115DB20,1,1,0,0.00016605778811026238
80CEA79D0,2,1,1,0.00033211557622052476
8004D79F0,3,1,2,0.0004981733643307871
802EAAC40,1,1,0,0.00016605778811026238
80CEAF850,2,1,1,0.00033211557622052476
800B98B50,1,0,1,0.00016605778811026238
800BD6F00,1,1,0,0.00016605778811026238
802EC1780,2,1,1,0.00033211557622052476
800BD52D0,2,1,1,0.00033211557622052476
800BD2960,2,1,1,0.00033211557622052476
80CE82FB0,2,1,1,0.00033211557622052476
80CE8A040,2,1,1,0.00033211557622052476
80CE92520,2,1,1,0.00033211557622052476
8072979C0,2,1,1,0.00033211557622052476
802D60050,2,1,1,0.00033211557622052476
80CE24DB0,1,0,1,0.00016605778811026238
8037CE2B0,1,1,0,0.00016605778811026238
8073A19C0,2,1,1,0.00033211557622052476
800C637F0,2,1,1,0.00033211557622052476
8006163E0,1,0,1,0.00016605778811026238
8073796F0,1,1,0,0.00016605778811026238
80CD57A20,1,0,1,0.00016605778811026238
8183DDF60,1,1,0,0.00016605778811026238
800C64AC0,2,1,1,0.00033211557622052476
80CD5B720,2,1,1,0.00033211557622052476
80CD76490,2,1,1,0.00033211557622052476
8027B8B40,1,0,1,0.00016605778811026238
802CEC840,1,1,0,0.00016605778811026238
80CD77D50,2,1,1,0.00033211557622052476
807386540,3,1,2,0.0004981733643307871
807390420,1,1,0,0.00016605778811026238
80CD86700,2,1,1,0.00033211557622052476
80CD866B0,2,1,1,0.00033211557622052476
80CD31350,2,1,1,0.00033211557622052476
800C59450,2,1,1,0.00033211557622052476
8057A20A0,1,0,1,0.00016605778811026238
80CD8F460,1,1,0,0.00016605778811026238
80840B100,1,0,1,0.00016605778811026238
80CD8F870,1,1,0,0.00016605778811026238
80CD8F7D0,2,1,1,0.00033211557622052476
802CEA6C0,1,0,1,0.00016605778811026238
802CEACC0,1,1,0,0.00016605778811026238
80CCD0E10,2,1,1,0.00033211557622052476
80CD64EC0,2,1,1,0.00033211557622052476
80CD6A250,2,1,1,0.00033211557622052476
8073D3730,2,1,1,0.00033211557622052476
804A8F9A0,1,0,1,0.00016605778811026238
8073CEDF0,1,1,0,0.00016605778811026238
802C92440,1,0,1,0.00016605778811026238
801620080,1,1,0,0.00016605778811026238
8073CFB20,2,1,1,0.00033211557622052476
80CD48B30,2,1,1,0.00033211557622052476
80CD4A830,2,1,1,0.00033211557622052476
8073CADE0,2,1,1,0.00033211557622052476
80CD4D4F0,1,0,1,0.00016605778811026238
80CD4BBD0,1,1,0,0.00016605778811026238
80CD46030,2,1,1,0.00033211557622052476
80CD506B0,2,1,1,0.00033211557622052476
80CD39CC0,2,1,1,0.00033211557622052476
802CBDF80,2,1,1,0.00033211557622052476
8036CD600,1,0,1,0.00016605778811026238
80CD5E1C0,1,1,0,0.00016605778811026238
80CD5F660,2,1,1,0.00033211557622052476
8077E9A10,1,0,1,0.00016605778811026238
80CD60BE0,3,2,1,0.0004981733643307871
80031DA90,1,0,1,0.00016605778811026238
800C69F30,1,1,0,0.00016605778811026238
8073388F0,2,1,1,0.00033211557622052476
8073A13E0,2,1,1,0.00033211557622052476
80738F280,2,1,1,0.00033211557622052476
800C510F0,2,1,1,0.00033211557622052476
807386E90,2,1,1,0.00033211557622052476
80733E5B0,2,1,1,0.00033211557622052476
807334DE0,2,1,1,0.00033211557622052476
80C5CE7D0,1,0,1,0.00016605778811026238
80CE08AA0,1,1,0,0.00016605778811026238
802D68020,2,1,1,0.00033211557622052476
8066C2550,1,0,1,0.00016605778811026238
80732F1B0,1,1,0,0.00016605778811026238
80732CBC0,2,1,1,0.00033211557622052476
805C966E0,1,0,1,0.00016605778811026238
80732A2D0,1,1,0,0.00016605778811026238
80C5323A0,2,1,1,0.00033211557622052476
802D789D0,2,1,1,0.00033211557622052476
80542D3C0,1,0,1,0.00016605778811026238
8072F33C0,1,1,0,0.00016605778811026238
80CA8DB70,1,0,1,0.00016605778811026238
80CE1D050,1,1,0,0.00016605778811026238
8072AC130,2,1,1,0.00033211557622052476
80CE26660,2,1,1,0.00033211557622052476
80469B360,1,0,1,0.00016605778811026238
8072A19D0,1,1,0,0.00016605778811026238
80729C520,2,1,1,0.00033211557622052476
806063430,1,0,1,0.00016605778811026238
8072980A0,1,1,0,0.00016605778811026238
80CE24B50,1,0,1,0.00016605778811026238
807EC1E10,2,2,0,0.00033211557622052476
8040EAA80,3,1,2,0.0004981733643307871
80CDF48E0,1,1,0,0.00016605778811026238
805C3EC20,1,0,1,0.00016605778811026238
80733DED0,1,1,0,0.00016605778811026238
807381AD0,2,1,1,0.00033211557622052476
802CFDE80,2,1,1,0.00033211557622052476
80737F140,2,1,1,0.00033211557622052476
800C4A710,2,1,1,0.00033211557622052476
807377EF0,2,1,1,0.00033211557622052476
80CDBC030,2,1,1,0.00033211557622052476
800716230,1,0,1,0.00016605778811026238
800C4AA20,1,1,0,0.00016605778811026238
807376090,2,1,1,0.00033211557622052476
800BB60F0,2,1,1,0.00033211557622052476
800C4A420,1,1,0,0.00016605778811026238
8013FDF10,1,0,1,0.00016605778811026238
80736EA20,1,1,0,0.00016605778811026238
807363600,2,1,1,0.00033211557622052476
8043F5BA0,3,1,2,0.0004981733643307871
80CDD19B0,1,1,0,0.00016605778811026238
807356F30,2,1,1,0.00033211557622052476
802D341A0,2,1,1,0.00033211557622052476
8073503A0,2,1,1,0.00033211557622052476
802D1D9B0,1,0,1,0.00016605778811026238
815163290,1,1,0,0.00016605778811026238
8073405E0,2,1,1,0.00033211557622052476
802121C80,1,0,1,0.00016605778811026238
802D2B4D0,1,1,0,0.00016605778811026238
80C54A870,1,0,1,0.00016605778811026238
80C8390D0,1,1,0,0.00016605778811026238
80676F160,2,1,1,0.00033211557622052476
8067473C0,2,1,1,0.00033211557622052476
80388EF00,3,2,1,0.0004981733643307871
80E713B50,2,1,1,0.00033211557622052476
80E74C180,2,1,1,0.00033211557622052476
8006C8E60,2,1,1,0.00033211557622052476
8006C9130,2,1,1,0.00033211557622052476
8005B21E0,1,0,1,0.00016605778811026238
805E2A480,1,1,0,0.00016605778811026238
80E7D5C10,2,1,1,0.00033211557622052476
804CB50E0,1,0,1,0.00016605778811026238
805E22810,1,1,0,0.00016605778811026238
805E09D30,1,0,1,0.00016605778811026238
8179607C0,1,1,0,0.00016605778811026238
805E07890,2,1,1,0.00033211557622052476
80E7E6420,2,1,1,0.00033211557622052476
80E867450,2,1,1,0.00033211557622052476
80516C680,1,0,1,0.00016605778811026238
805E05660,1,1,0,0.00016605778811026238
80061B4B0,1,0,1,0.00016605778811026238
80E87B870,1,1,0,0.00016605778811026238
802E30E40,1,0,1,0.00016605778811026238
805DF0460,1,1,0,0.00016605778811026238
8038521A0,2,1,1,0.00033211557622052476
80AE4CB20,1,0,1,0.00016605778811026238
80E8A8300,1,1,0,0.00016605778811026238
805E4EC80,1,1,0,0.00016605778811026238
80E8ABB90,2,1,1,0.00033211557622052476
8006CAD30,2,1,1,0.00033211557622052476
8012183A0,1,0,1,0.00016605778811026238
805E535F0,1,1,0,0.00016605778811026238
8006B9CE0,2,1,1,0.00033211557622052476
803849870,2,1,1,0.00033211557622052476
80E3C3FE0,2,1,1,0.00033211557622052476
80E40D2B0,2,1,1,0.00033211557622052476
805D60320,2,1,1,0.00033211557622052476
80AA90B30,2,1,1,0.00033211557622052476
8006C0980,2,1,1,0.00033211557622052476
805E3C430,1,0,1,0.00016605778811026238
805E3BE50,1,1,0,0.00016605778811026238
805E5BE30,2,1,1,0.00033211557622052476
805E5B3B0,2,1,1,0.00033211557622052476
80E54D570,2,1,1,0.00033211557622052476
805E5F2C0,2,1,1,0.00033211557622052476
805E5DE10,2,1,1,0.00033211557622052476
80E5FB0F0,2,1,1,0.00033211557622052476
805E56180,2,1,1,0.00033211557622052476
80606E290,1,0,1,0.00016605778811026238
80C311730,1,1,0,0.00016605778811026238
80E65C6B0,2,1,1,0.00033211557622052476
80E65FA20,2,1,1,0.00033211557622052476
80E3B3F90,2,1,1,0.00033211557622052476
8038560E0,2,1,1,0.00033211557622052476
8006570F0,2,1,1,0.00033211557622052476
805DB5630,1,0,1,0.00016605778811026238
80238A4D0,1,1,0,0.00016605778811026238
80E904FD0,2,1,1,0.00033211557622052476
80E902C00,1,0,1,0.00016605778811026238
8011A35C0,1,1,0,0.00016605778811026238
80067ADD0,1,0,1,0.00016605778811026238
811933500,1,1,0,0.00016605778811026238
805DAFB80,2,1,1,0.00033211557622052476
80A345920,2,1,1,0.00033211557622052476
803C8E5E0,2,1,1,0.00033211557622052476
80E8F4140,2,1,1,0.00033211557622052476
80E917D10,2,1,1,0.00033211557622052476
80E9184D0,2,1,1,0.00033211557622052476
805D9F700,1,0,1,0.00016605778811026238
805D9FF90,1,1,0,0.00016605778811026238
80E926240,2,1,1,0.00033211557622052476
800674BD0,2,1,1,0.00033211557622052476
80A4A01A0,1,0,1,0.00016605778811026238
80E266620,1,1,0,0.00016605778811026238
805D8A420,2,1,1,0.00033211557622052476
805D72DC0,2,1,1,0.00033211557622052476
800670780,2,1,1,0.00033211557622052476
80E9070B0,2,1,1,0.00033211557622052476
80AD12A60,1,0,1,0.00016605778811026238
80E8AB8F0,1,1,0,0.00016605778811026238
805DC5A30,2,1,1,0.00033211557622052476
805DCB5E0,2,1,1,0.00033211557622052476
80E8BC0A0,2,1,1,0.00033211557622052476
8006A15E0,2,1,1,0.00033211557622052476
803860DC0,2,1,1,0.00033211557622052476
805DE4AE0,2,1,1,0.00033211557622052476
80E8C7DA0,2,1,1,0.00033211557622052476
80389A6A0,2,1,1,0.00033211557622052476
805D92E00,2,1,1,0.00033211557622052476
80E8E14B0,2,1,1,0.00033211557622052476
80385F620,2,1,1,0.00033211557622052476
805DD8900,2,1,1,0.00033211557622052476
805DD7A80,2,1,1,0.00033211557622052476
80054EF10,2,1,1,0.00033211557622052476
805DD7620,2,1,1,0.00033211557622052476
80068F0C0,2,1,1,0.00033211557622052476
805DCD990,1,0,1,0.00016605778811026238
805DD4D90,1,1,0,0.00016605778811026238
800683330,1,0,1,0.00016605778811026238
800664810,1,1,0,0.00016605778811026238
80E8F6630,2,1,1,0.00033211557622052476
805DC67B0,2,1,1,0.00033211557622052476
80E913DE0,1,0,1,0.00016605778811026238
80E93E3D0,1,1,0,0.00016605778811026238
805EBEE00,2,1,1,0.00033211557622052476
80E3A3530,2,1,1,0.00033211557622052476
80E10E3D0,2,1,1,0.00033211557622052476
805FD5650,2,1,1,0.00033211557622052476
80E137AC0,2,1,1,0.00033211557622052476
8007307B0,2,1,1,0.00033211557622052476
80E15BAD0,2,1,1,0.00033211557622052476
805FA2A30,2,1,1,0.00033211557622052476
80E165B40,2,1,1,0.00033211557622052476
80E1691A0,2,1,1,0.00033211557622052476
8041B1440,1,0,1,0.00016605778811026238
80E16CC90,1,1,0,0.00016605778811026238
805F7F2B0,1,1,0,0.00016605778811026238
80E15A010,2,1,1,0.00033211557622052476
80E16A200,2,1,1,0.00033211557622052476
80071EAD0,2,1,1,0.00033211557622052476
805F76120,2,1,1,0.00033211557622052476
80E16DA10,2,1,1,0.00033211557622052476
80E17BE60,2,1,1,0.00033211557622052476
805F6A5E0,2,1,1,0.00033211557622052476
805FD4E70,2,1,1,0.00033211557622052476
80E197840,2,1,1,0.00033211557622052476
80E1176F0,2,1,1,0.00033211557622052476
80E120D80,2,1,1,0.00033211557622052476
8037A15D0,2,1,1,0.00033211557622052476
8037A1C40,2,1,1,0.00033211557622052476
8060185F0,2,1,1,0.00033211557622052476
80600A880,2,1,1,0.00033211557622052476
80600E2F0,2,1,1,0.00033211557622052476
8037A86C0,2,1,1,0.00033211557622052476
8037A80E0,1,0,1,0.00016605778811026238
8037AC280,1,1,0,0.00016605778811026238
8004A0030,1,0,1,0.00016605778811026238
800748630,1,1,0,0.00016605778811026238
806004270,1,0,1,0.00016605778811026238
8060026F0,1,1,0,0.00016605778811026238
805FF97A0,1,1,0,0.00016605778811026238
805FF8F60,1,0,1,0.00016605778811026238
805FF8FB0,1,1,0,0.00016605778811026238
805FF3460,2,1,1,0.00033211557622052476
80E11B010,2,1,1,0.00033211557622052476
80073E8C0,1,0,1,0.00016605778811026238
80071D020,1,1,0,0.00016605778811026238
8022DC780,2,1,1,0.00033211557622052476
80E12E1B0,1,1,0,0.00016605778811026238
805E9E100,2,1,1,0.00033211557622052476
80073AA60,2,1,1,0.00033211557622052476
805EC4190,2,1,1,0.00033211557622052476
803802930,1,0,1,0.00016605778811026238
808BE3440,1,1,0,0.00016605778811026238
80E1A40E0,1,0,1,0.00016605778811026238
80E1A4270,1,1,0,0.00016605778811026238
80E263010,1,0,1,0.00016605778811026238
8137F1F60,1,1,0,0.00016605778811026238
805EFBA90,2,1,1,0.00033211557622052476
813A20FC0,1,1,0,0.00016605778811026238
805EFBA40,1,0,1,0.00016605778811026238
805EF3F00,1,0,1,0.00016605778811026238
805EEF360,1,1,0,0.00016605778811026238
803821EF0,1,0,1,0.00016605778811026238
801927240,1,1,0,0.00016605778811026238
805EF0A60,2,1,1,0.00033211557622052476
80E2CA210,1,0,1,0.00016605778811026238
806161530,1,1,0,0.00016605778811026238
8010D8ED0,1,0,1,0.00016605778811026238
80E2D9EB0,1,1,0,0.00016605778811026238
80439A150,1,0,1,0.00016605778811026238
805EF7690,1,1,0,0.00016605778811026238
805EE01D0,2,1,1,0.00033211557622052476
80E378180,2,1,1,0.00033211557622052476
80383A7F0,2,1,1,0.00033211557622052476
805ECD4C0,2,1,1,0.00033211557622052476
80E3919F0,1,0,1,0.00016605778811026238
80774A6C0,1,1,0,0.00016605778811026238
8006EB820,2,1,1,0.00033211557622052476
805EC4B20,2,1,1,0.00033211557622052476
80E3A6960,2,1,1,0.00033211557622052476
802C99460,1,0,1,0.00016605778811026238
8038241F0,1,1,0,0.00016605778811026238
80071A8D0,2,1,1,0.00033211557622052476
803823440,2,1,1,0.00033211557622052476
800700A60,2,1,1,0.00033211557622052476
800713110,2,1,1,0.00033211557622052476
805F3A810,2,1,1,0.00033211557622052476
80380DD60,1,0,1,0.00016605778811026238
80380DD10,1,1,0,0.00016605778811026238
805F31A70,2,1,1,0.00033211557622052476
8001D8530,1,0,1,0.00016605778811026238
8007118C0,1,1,0,0.00016605778811026238
805F30F10,2,1,1,0.00033211557622052476
8002C8A60,2,1,1,0.00033211557622052476
80E1C1530,2,1,1,0.00033211557622052476
80E1C4AE0,2,1,1,0.00033211557622052476
805F23BE0,2,1,1,0.00033211557622052476
800700030,2,1,1,0.00033211557622052476
8037E7FB0,2,1,1,0.00033211557622052476
805ECACA0,2,1,1,0.00033211557622052476
80380BF70,2,1,1,0.00033211557622052476
805EC89A0,2,1,1,0.00033211557622052476
805EA5050,2,1,1,0.00033211557622052476
80380F9D0,2,1,1,0.00033211557622052476
80E270A00,2,1,1,0.00033211557622052476
805D864F0,2,1,1,0.00033211557622052476
800C6D350,1,0,1,0.00016605778811026238
805D75EA0,1,1,0,0.00016605778811026238
8005BAE30,1,0,1,0.00016605778811026238
80066B6B0,1,1,0,0.00016605778811026238
803C4FEA0,1,0,1,0.00016605778811026238
803C4CCA0,1,1,0,0.00016605778811026238
805AB82D0,2,1,1,0.00033211557622052476
80ECBC9F0,2,1,1,0.00033211557622052476
8005BE070,2,1,1,0.00033211557622052476
80ECCC160,2,1,1,0.00033211557622052476
80ECF1F30,2,1,1,0.00033211557622052476
80ECF29B0,2,1,1,0.00033211557622052476
80ECEF8F0,1,0,1,0.00016605778811026238
80ECB4510,1,1,0,0.00016605778811026238
8005B0B60,2,1,1,0.00033211557622052476
80ED17B90,2,1,1,0.00033211557622052476
80ED179A0,2,1,1,0.00033211557622052476
8005AF9E0,2,1,1,0.00033211557622052476
809F386B0,1,0,1,0.00016605778811026238
80ED38940,1,1,0,0.00016605778811026238
80ED60160,2,1,1,0.00033211557622052476
803C75DE0,2,1,1,0.00033211557622052476
80ED5F0B0,2,1,1,0.00033211557622052476
803C739F0,1,0,1,0.00016605778811026238
817EEB090,1,1,0,0.00016605778811026238
80167F510,1,0,1,0.00016605778811026238
80EC663A0,1,1,0,0.00016605778811026238
80ED73C70,2,1,1,0.00033211557622052476
805AFA6A0,2,1,1,0.00033211557622052476
80EC633D0,2,1,1,0.00033211557622052476
805B9AAA0,2,1,1,0.00033211557622052476
805BA5670,2,1,1,0.00033211557622052476
80EB554B0,2,1,1,0.00033211557622052476
803C582B0,2,1,1,0.00033211557622052476
80566F2A0,1,0,1,0.00016605778811026238
80EB5FE20,1,1,0,0.00016605778811026238
805B6B460,2,1,1,0.00033211557622052476
805B3AE60,2,1,1,0.00033211557622052476
803C5C7C0,2,1,1,0.00033211557622052476
803C5DE80,2,1,1,0.00033211557622052476
80EB779A0,2,1,1,0.00033211557622052476
805B35350,2,1,1,0.00033211557622052476
805B32780,2,1,1,0.00033211557622052476
80EB9F820,2,1,1,0.00033211557622052476
80EBA2E30,1,0,1,0.00016605778811026238
80D40DFF0,1,1,0,0.00016605778811026238
803C626E0,2,1,1,0.00033211557622052476
8001034E0,1,0,1,0.00016605778811026238
8005C4EA0,1,1,0,0.00016605778811026238
8029861A0,1,0,1,0.00016605778811026238
805B245F0,1,1,0,0.00016605778811026238
805B05200,2,1,1,0.00033211557622052476
80EB50810,1,0,1,0.00016605778811026238
819C8E8C0,1,1,0,0.00016605778811026238
8059DBE20,2,1,1,0.00033211557622052476
8007135C0,1,0,1,0.00016605778811026238
805665D80,1,1,0,0.00016605778811026238
805916240,2,1,1,0.00033211557622052476
8004E9FA0,2,1,1,0.00033211557622052476
80EE66410,2,1,1,0.00033211557622052476
80EE661E0,1,0,1,0.00016605778811026238
80ACE7E10,1,1,0,0.00016605778811026238
8041B22A0,1,0,1,0.00016605778811026238
80590D6D0,1,1,0,0.00016605778811026238
8004E7AD0,2,1,1,0.00033211557622052476
8058EB700,2,1,1,0.00033211557622052476
804E3CD60,1,0,1,0.00016605778811026238
80EE7EB90,1,1,0,0.00016605778811026238
805901700,2,1,1,0.00033211557622052476
805900000,2,1,1,0.00033211557622052476
80279FF10,1,0,1,0.00016605778811026238
8058FA030,1,1,0,0.00016605778811026238
8058F9420,2,1,1,0.00033211557622052476
8015D0A40,1,0,1,0.00016605778811026238
8058F63A0,1,1,0,0.00016605778811026238
803D32330,2,1,1,0.00033211557622052476
8058E7E80,2,1,1,0.00033211557622052476
80EE8A9F0,2,1,1,0.00033211557622052476
80587AED0,1,0,1,0.00016605778811026238
81473F6A0,1,1,0,0.00016605778811026238
805915FF0,2,1,1,0.00033211557622052476
803C7B5B0,2,1,1,0.00033211557622052476
805922C50,2,1,1,0.00033211557622052476
80EE48320,2,1,1,0.00033211557622052476
80EDCF2F0,2,1,1,0.00033211557622052476
8005A0FD0,2,1,1,0.00033211557622052476
80059FCE0,2,1,1,0.00033211557622052476
80AFBFA80,1,0,1,0.00016605778811026238
80EDFD9A0,1,1,0,0.00016605778811026238
800599910,2,1,1,0.00033211557622052476
805991A30,2,1,1,0.00033211557622052476
80EE217B0,2,1,1,0.00033211557622052476
80EE236F0,2,1,1,0.00033211557622052476
8004D9C80,1,0,1,0.00016605778811026238
80598D4B0,1,1,0,0.00016605778811026238
809590920,1,0,1,0.00016605778811026238
80EE30BD0,1,1,0,0.00016605778811026238
80EE32370,2,1,1,0.00033211557622052476
80EE31570,2,1,1,0.00033211557622052476
803C8E0F0,1,1,0,0.00016605778811026238
800E06210,1,0,1,0.00016605778811026238
80EE4DEC0,1,1,0,0.00016605778811026238
80058F810,2,1,1,0.00033211557622052476
80EE46E70,2,1,1,0.00033211557622052476
801C6D8A0,1,0,1,0.00016605778811026238
8059229C0,1,1,0,0.00016605778811026238
805B9EE40,2,1,1,0.00033211557622052476
8005E6120,2,1,1,0.00033211557622052476
805C1E4B0,1,1,0,0.00016605778811026238
80E99DCF0,2,1,1,0.00033211557622052476
803A954A0,2,1,1,0.00033211557622052476
8004E0C60,2,1,1,0.00033211557622052476
80E9A8950,2,1,1,0.00033211557622052476
802AC23F0,1,0,1,0.00016605778811026238
80E9A10C0,1,1,0,0.00016605778811026238
805D298D0,2,1,1,0.00033211557622052476
80064A300,1,0,1,0.00016605778811026238
800649EF0,1,1,0,0.00016605778811026238
80E9B0AC0,2,1,1,0.00033211557622052476
805D1FE30,2,1,1,0.00033211557622052476
805D17E70,2,1,1,0.00033211557622052476
800644310,2,1,1,0.00033211557622052476
800646BE0,2,1,1,0.00033211557622052476
803AAE4F0,2,1,1,0.00033211557622052476
805D0B9F0,2,1,1,0.00033211557622052476
